country,employees,founded,industry,link,name,revenue
South Korea,22,2013,Property,https://www.spacecloud.kr/,SpaceCloud,2.02
South Korea,20,2015,Automobiles,https://www.mycle.co.kr/,Macarong Factory,1.07
India,1235,2011,Financial Services,https://www.kinaracapital.com/,Kinara Capital,31.80
Japan,10,2015,Management Consulting,Not found,"CB, Ltd",9.81
Australia,170,2015,Support Services,https://www.calleo.com.au/,Calleo,19.63
Greece,2,2014,Energy,https://www.active-energy.gr/,Active Energy Solutions,"13,312,033"
France,28,2016,Technology,https://www.lehibou.com,Le Hibou,"7,758,091"
United Kingdom,12,2014,Ecommerce,https://www.oneretailgroup.com,One Retail Group*,16.4
France,237,2012,Support Services,https://www.sta-portage.com/,STA PORTAGE (H2S),18.40
Poland,200,2015,Technology,https://softwarehut.com/,SoftwareHut,4.67
Singapore,10,2014,Ecommerce,https://www.zairyo.com.sg/,Zairyo,2.11
Japan,3,2017,Architecture,https://kuji-ra.com/,kujiraterrace,3.22
Japan,26,2014,Construction,https://gsc-corp.jp/,株式会社GSC,4.43
Japan,240,2012,Technology,https://www.pkshatech.com/,PKSHA Technology,28.14
India,52,2015,Education,https://www.interviewbit.com/practice/,InterviewBit,2.15
France,8,2012,Energy,https://www.acteamenr.fr/,ACTEAM ENR,"2,133,691"
UK,70,2015,Technology,https://www.everflowwater.com/,Everflow,"64,223,085"
UK,87,2013,Technology,https://www.elvie.com,Elvie*,"22,532,771"
Italy,15,2013,Energy,https://www.unicoenergia.com,Unicoenergia,3.1
United Kingdom,21,2014,Construction,http://www.beattiepassive.com/,Beattie Passive Group,7.17
Germany,10,2013,Ecommerce,https://fensterblick.de/,Fensterblick,3.29
Japan,150,2005,Support services,https://inglewood.co.jp/,inglewood,140.50
Australia,45,2013,Technology,https://cim.io/,CIM Environmental Pty Ltd,3.23
Japan,20,2015,Food & Beverage,http://www.foodforce.nagoya/,Food Force,2.66
Singapore,57,2015,Energy,https://iswitch.com.sg/,I Switch,95.11
Singapore,24,2014,Transport,https://declarators.com.sg/,Declarators,1.11
Taiwan,1371,2011,Technology,https://www.lintestech.com/,Lintes Technology,72.60
UK,1,2016,Retail,https://azureprism.com/,Azure Prism,"4,752,777"
Germany,7,2017,Transport,https://www.wr-group.global/,WR Logistics,"11,662,200"
Austria,48,2010,Telecoms,https://www.mavoco.com/,Mavoco,"4,959,694"
United Kingdom,68,2013,Advertising,https://www.bytelondon.com,Byte London,12.2
France,90,2012,Media,https://www.eskimoz.fr/,Eskimoz,9.00
Portugal,93,2013,Travel & Leisure,https://indiecampers.com/,Indie Campers,9.09
Japan,8,2016,Sales & Marketing,https://united-silk.co.jp/,UNITED SILK,5.08
Taiwan,"7,500",1989,Health,https://www.medtecs.com/,Medtecs,13.53
Japan,150,2009,Property,https://sumarch.co.jp/,sumarch,34.99
South Korea,38,2015,Technology,https://twinny.ai/,Twinny,1.14
Australia,144,2013,Technology,https://lakeba.com/,Lakeba Group,7.96
UK,61,2011,Technology,https://www.iproov.com/,iProov,"7,435,887"
Italy,5,2017,Advertising,https://spin-up.it/,Spin Up,"4,009,330"
Italy,25,2014,Industrial Goods,https://www.tmtinternational.it,Tmt International,"13,655,743"
Germany,13,2013,Sales & Marketing,https://www.digidip.net,Digidip,8.6
Netherlands,85,2012,Energy,http://zonneplan.nl/,Zonneplan,54.42
Germany,42,2014,Technology,https://www.itp-world.com/,ITP Nord,4.47
Japan,29,2009,Media,https://amazia.co.jp/,Amazia,70.47
Taiwan,15,1949,Construction,http://www.tidehold.com/,Tidehold Development,14.61
Japan,754,2015,Support Services,https://www.suprieve.com/,Suprieve,33.79
India,383,2015,Property,http://indiqube.com/,IndiQube,33.07
Singapore,28,2012,Transport,https://singfuels.com/,Sing Fuel,418.72
Germany,16,2012,Retail,https://www.owngrown.com/,BeGreat,"5,141,555"
Italy,17,2017,Ecommerce,https://www.tsunaminutrition.it/,Tsunami Nutrition*,"6,945,000"
Germany,72,2015,Industrial Goods,https://www.j-pm-systems.com,J-PM Systems,"29,264,500"
Poland,20,2004,Personal & Household Goods,https://www.domator24.com,Domator24.com,7.6
France,76,2014,Retail,https://www.agriconomie.com/,Agriconomie,27.00
Germany,175,2013,Retail,https://www.bettzeit.com/,Bettzeit,80.59
Japan,479,2013,Property,https://www.ga-tech.co.jp/,GA Technologies,570.89
Australia,60,2008,Technology,https://renew-it.com/,RENEW IT,13.90
South Korea,40,2012,Fintech,http://iot-cntech.com/,C&Tech,1.57
India,135,2008,Technology,https://www.serosoft.com/,Serosoft,3.62
Singapore,28,2015,Fintech,https://fundnel.com/,Fundnel,4.25
India,558,2010,Technology,https://hashedin.com/,HashedIn Technologies,16.64
The Netherlands,6,2016,Interiors,https://www.mattsleeps.com/,Matt Sleeps,"9,789,240"
UK,138,2013,Technology,https://www.tessian.com/,Tessian,"15,365,580"
Italy,3,2013,Health,https://www.theras-group.com,Theras Biocare,"19,102,902"
UK,30,2016,Technology,https://www.locumsnest.co.uk,Locum's Nest,"3,531,674"
Spain,54,2014,Advertising,https://www.adsmurai.com,Adsmurai,24.8
United Kingdom,185,1992,Financial Services,https://blue.co.uk/,Blue Motor Finance,97.51
United Kingdom,37,2014,Advertising,https://vidsy.co/,Vidsy Media,4.07
Australia,20,2014,Logistics,https://www.sherpa.net.au/,Sherpa,22.46
Japan,18,2013,Retail,https://3dprinter.co.jp/,Nihon 3D Printer,6.85
Japan,84,2014,Financial Services,https://bitbank.cc/,bitbank,15.55
India,384,1985,Energy,https://www.welspunenterprises.com/,Welspun Enterprises,249.93
Singapore,343,2003,Fintech,https://www.2c2p.com/,2C2P,80.62
Japan,20,2013,Ecommerce,https://teamcores.co.jp/#main,Cores,4.63
Germany,369,2016,Financial Services,https://www.solarisbank.de/,Solarisbank,"35,938,000"
France,21,2016,Support Services,https://www.m2dg.org/,M2DG (MyFlexoffice),"6,630,617"
France,35,2015,Technology,https://www.goldenbees.fr,Golden Bees,"4,379,548"
Italy,5,2013,Energy,https://www.sarcoswind.it,Sarcos Wind,4.4
Germany,10,2013,Ecommerce,https://www.schuhe24.de,Schuh Benner,25.0
United Kingdom,650,2013,Cyber Security,https://www.darktrace.com/en/,Darktrace,67.11
Thailand,590,2014,Fashion,https://www.pomelofashion.com/,Pomelo,33.96
Australia,92,2015,Health,https://vald.com/,VALD,7.36
Australia,24,2011,Beauty,https://au.roccoco.com/,Roccoco Cosmetics Pty Ltd,2.48
Japan,21,1896,Travel & Leisure,https://www.misonoza.co.jp/,MISONOZA,27.27
Japan,6428,2002,Games industry,http://company.nexon.co.jp/,Nexon,"1,063.16"
Italy,11,2004,Health,https://www.eukon.it/,Eukon,"6,393,680"
Italy,13,2016,Advertising,https://www.evolutionadv.it/,Evolution Adv,"14,175,780"
Sweden,28,2010,Energy,https://ferroamp.com/en,Ferroamp Elektronik,"4,328,799"
France,47,2014,Property,https://www.habiteo.com,Habiteo,2.6
United Kingdom,88,2014,Technology,https://www.sorted.com/,Sorted Group,2.72
Germany,7,2015,Management Consulting,https://www.fostec.com/,FOSTEC & Company,2.35
India,4,2016,Waste management & recycling,http://www.roserve.in/,Roserve Enviro,3.49
Japan,1,2016,Property,https://live-gate.co.jp/,Live gate,6.50
Japan,49,2014,Education,https://prog-8.com/,Progate,6.81
Japan,32,2013,Beauty,https://cekai.jp/,Cekai,5.64
Japan,458,2001,Pharmaceuticals,https://www.gnipharma.com/,GNI Group,68.44
Philippines,418,2009,Energy,https://powerfill.ph/,Power Fill,42.55
Spain,274,2001,Technology,https://www.makingscience.com/,Making Science,"57,670,541"
Estonia,229,2007,Technology,https://cleveron.com,Cleveron,"66,007,267"
France,20,2013,Health,https://www.domalys.com,Domalys,2.8
Sweden,491,2010,Games industry,https://www.stillfront.com/,Stillfront Group,129.11
Australia,25,2014,Technology,https://www.publift.com/,Publift,21.24
Japan,14,2016,Architecture,http://b-lightgroup.co.jp/,B-Light Neo,26.51
Singapore,37,2014,Transport,https://declarators.com.sg/,Declarators,2.20
Japan,48,2013,Support Services,https://transact.co.jp/,TransACT,3.03
South Korea,64,2016,Restaurants,https://dailybeer.co.kr/,Dailybeer,9.72
Italy,207,2014,Ecommerce,https://www.everli.com/,Everli,"109,248,030"
Germany,80,2016,Support Services,https://www.deutsches-pm.de,DPM - Deutsches Personal Management,"2,184,590"
United Kingdom,34,2002,Property,https://www.pocketliving.com,Pocket Living,54.4
Spain,31,2013,Advertising,https://www.tappx.com/en/,Tappx,17.26
Singapore,7,2016,Retail,https://millenterprise.com/,Millennium Enterprise,4.39
Australia,54,2001,Technology,https://www.spacetalkwatch.com/,Spacetalk,10.41
India,321,2015,Property,https://indiqube.com/,IndiQube,40.07
Japan,198,2013,Technology,https://unifa-e.com/,Unifa,13.35
Japan,58,2012,Ecommerce,https://corekara.co.jp/,COREKARA,10.30
Philippines,637,2009,Property,https://www.doubledragon.com.ph/,DoubleDragon Properties Corp.,399.20
Finland,73,2014,Technology,https://appfollow.io/,AppFollow,"2,210,636"
Switzerland,10,2015,Travel & Leisure,https://mycamper.ch,MyCamper,"3,063,085"
United Kingdom,26,2011,Technology,https://www.laserwiresolutions.com,Laser Wire Solutions,6.0
United Kingdom,17,2013,Financial Services,https://www.payment-assist.co.uk/,Payment Assist,2.79
Taiwan,79,2004,Health,https://www.genereach.com/,GeneReach Biotechnology,29.05
Japan,49,2017,Technology,https://herp.co.jp/,HERP,1.45
Japan,10,2016,Management Consulting,https://northstar.co.jp/,North Star Management,5.50
Taiwan,458,2007,Health,http://www.bora-corp.com/,Bora Pharmaceuticals,49.45
Japan,6,2013,Technology,https://nealle.com/,Nealle,3.30
Poland,190,2013,Technology,https://synerise.com/,Synerise,"3,999,023"
Poland,8,2010,Food & Beverage,https://chaikola.com/,ChaiKola,"5,158,786"
Germany,28,2015,Advertising,https://stoyo.io,Stoyo Media,"9,577,450"
United Kingdom,15,2012,Telecoms,https://www.unifyus.com,Unify Communications,5.1
Spain,9,2015,Financial Services,http://www.workcapital.es/,Workcapital,28.12
Australia,14,2001,Technology,https://connexionltd.com/,Connexion Telematics,4.11
Philippines,"3,006",2007,Telecoms,https://corporate.convergeict.com/,Converge,315.42
Taiwan,31,2000,Pharmaceuticals,https://www.naturewise.com.tw/,NatureWise Biotech & Medicals,9.92
Japan,48,2013,Sales & Marketing,https://exidea.co.jp/,EXIDEA,10.88
Germany,12,2015,Technology,https://scolution.de/,Scolution,"1,825,546"
France,15,2017,Energy,http://www.jlandp.com/,JL&P,"2,212,606"
Spain,40,2014,Food & Beverage,https://www.wetaca.com,Wetaca,"3,510,478"
Germany,7,2009,Ecommerce,https://www.shokes.de,Shokes,7.2
United Kingdom,68,2013,Fintech,https://poweredbyyoyo.com/,Yoyo Wallet,3.97
Italy,10,2014,Industrial Goods,https://www.tmtinternational.it/,TMT International,6.72
Japan,7,2007,Telecoms,https://縁人.jp/,enjin,5.66
Japan,74,2014,Retail,https://www.pinchhitterjapan.com/,PINCH HITTER JAPAN,6.32
South Korea,130,2015,Technology,http://www.miso.kr/,Miso,6.44
Australia,20,2015,Advertising,https://www.zealdigital.com.au/,Zeal Digital,1.33
India,426,2010,Technology,https://www.blazeclan.com/,Blazeclan,17.04
Japan,103,2008,Management Consulting,https://www.prored-p.com/,Prored Partners,24.28
Italy,50,2017,Pharmaceuticals,https://www.efarma.com/,eFarma.com,"20,150,800"
UK,138,2013,Technology,https://www.elvie.com/,Elvie,"40,813,930"
Germany,21,2015,Technology,https://www.youmawo.com,YOU MAWO,"2,607,000"
Italy,26,2012,Technology,https://www.vmway.it,Vmway,3.4
United Kingdom,32,2014,Technology,https://www.sourcebreaker.com/,SourceBreaker,2.92
United Kingdom,61,2010,Technology,https://www.glassboxdigital.com/,Glassbox Digital UK,8.98
India,750,2011,Technology,https://www.leadsquared.com/,LeadSquared,13.42
Singapore,69,2015,Technology,https://roadbull.com/,Roadbull Logistics,11.84
Japan,60,2015,Ecommerce,https://www.herbal-i.co.jp/,Herbal i,8.02
India,280,2011,Technology,https://www.leadsquared.com/,LeadSquared,8.18
India,78,2012,Technology,https://successive.tech/,Successive Technologies,5.00
Japan,37,2012,Technology,https://asianstream.co.jp/,AsianStream,11.03
Italy,5,2010,Personal & Household Goods,https://www.farmarelax.it/,Farmarelax,"4,459,170"
UK,99,2008,Technology,https://www.omnisend.com/,Omnisend,"11,761,268"
Italy,23,2014,Construction,https://www.mercurio-group.com,Mercurio,"6,816,368"
Spain,44,2014,Construction,https://nexiainfraestructuras.es,Nexia Infraestructuras*,5.3
France,51,2013,Technology,https://www.littlebigconnection.com/,LittleBIG Connection,36.30
Australia,25,2017,Fintech,https://ipartners.iplatforms.com.au/,iPartners,2.37
Japan,20,2009,Beauty,http://www.artistic-beaute.co.jp/,A&C BEAUTE,18.09
Australia,100,2016,Management Consulting,https://mtpservices.com.au/,MTP Services,25.03
Italy,5,2017,Fashion,https://www.worldtradegroupsrl.com/,World Trade Group,"4,897,950"
UK,2,2016,Advertising,https://bornlicensing.com,Born Licensing,"2,134,802"
Spain,9,2014,Construction,https://innovadesarrollos.es,Innova Profesional Desarrollos*,3.0
United Kingdom,360,2013,Property,https://hostmaker.com/,Hostmaker,13.64
India,44,2017,Industrial Goods,https://www.rit.in/,RI Texsolutions,3.82
Australia,9,2012,Media,https://manofmany.com/,Man of Many,1.77
Japan,50,2005,Financial Services,https://www.realizecorp.co.jp/,Realize Group,237.77
Japan,47,2004,Ecommerce,https://corp.nicorio.co.jp/,Nicorio,113.47
Philippines,2100,2007,Telecoms,https://www.convergeict.com/,Converge ICT,180.58
Japan,17,2009,Media,https://www.one-of-a-kind.co.jp/,One of a kind Inc.,3.50
France,32,2016,Technology,https://www.besteam-conseil.com/,BESTEAM Conseil,"3,871,782"
UK,96,2016,Automobiles,https://motorway.co.uk/,Motorway,"4,838,407"
France,5,2015,Energy,https://www.enens.fr,Enens,"108,406,675"
Italy,4,2014,Chemicals,https://www.plastrading.it,Plastrading,2.9
France,36,2015,Technology,https://www.goldenbees.fr/,Golden Bees,4.38
Japan,72,2016,Technology,https://giginc.co.jp/,Gig Inc.,4.92
South Korea,400,2006,Technology,https://www.igaworks.com/,IGAWorks,108.03
Philippines,189,2011,Technology,https://sprout.ph/,Sprout Solutions,3.92
New Zealand,40,2015,Technology,https://dovetailstudios.com/,Dovetail,2.98
South Korea,277,2014,Technology,https://hyperconnect.com/ko/,Hyperconnect,145.60
Japan,16,1991,Construction,https://everstruction.jp/,Everstruction,2.54
Germany,26,2014,Technology,https://www.iso-gruppe.com/de/iso-public-services.html,ISO Public Services,"10,019,903"
Italy,9,2015,Energy,http://www.d-energy.it,D-Energy,"9,585,483"
Germany,52,2004,Industrial Goods,https://www.variahome.de,Bauer Holzbausysteme,13.7
France,20,2012,Property,https://www.chez-nestor.com/,Chez Nestor,4.53
India,"1,277",2009,Financial Services,https://www.lightmicrofinance.com/,Light Microfinance,15.15
Taiwan,390,1990,Industrial Goods,https://www.speedtech.com.tw/,Speed Tech,500.51
Japan,5,2014,Technology,https://leadedge-c.com/,Lead Edge,1.50
Indonesia,1174,2005,Retail,http://www.watsons.biz.id/,Watsons Indonesia,77.39
Singapore,527,2000,Industrial Goods,https://www.aem.com.sg/,Aem Holdings,236.87
South Korea,37,2010,Pharmaceuticals,http://www.abclon.com/,AbClon,12.39
UK,918,2015,Energy,https://octopus.energy/,Octopus Energy,"2,120,071,949"
Germany,12,2016,Property,https://sigalsapiro.de/,Sigal & Sapiro Real Estate,"2,019,870"
Italy,12,2013,Food & Beverage,https://www.gaia-glutenfree.com,Gaia,2.1
Finland,11,2014,Energy,https://solnet.group/,Solnet Green Energy,3.73
Australia,23,2013,Technology,https://www.classe365.com/,Classe365,1.36
South Korea,50,2015,Technology,https://www.olimplanet.com/,OLIMPLANET,5.10
Japan,11,2016,Architecture,https://www.neohome.jp/,Neo Home,11.40
Australia,50,2008,Technology,https://renew-itgroup.com/,Renew IT,10.78
Taiwan,68,2013,Education,https://www.voicetube.com/,VoiceTube,4.02
Australia,57,2016,Technology,https://www.lexicon.com.au/,Lexicon Digital,6.92
UK,82,2017,Cyber Security,http://www.cyberiam.com/,CyberIAM*,"5,639,335"
Germany,22,2016,Technology,https://makonis.de,MAKONIS,"2,145,400"
Netherlands,50,2012,Ecommerce,https://www.sendcloud.com,SendCloud,21.1
France,4,2014,Technology,https://www.osiway.com/,Osiway,4.68
Italy,33,2015,Management Consulting,https://www.nexumstp.it/,Nexumstp,4.45
Japan,59,2010,Technology,https://www.cscloud.co.jp/,Cyber Security Cloud,11.18
South Korea,47,2017,Technology,https://www.medpark.net/,MedPark,3.51
South Korea,54,2016,Technology,https://www.onda.me/,ONDA,4.31
Japan,30,2013,Education,https://manebi.co.jp/,manebi,2.21
India,Not found,2010,Financial Services,https://www.one97.com/,One 97 / Paytm,515.33
Indonesia,32,2010,Transport,http://www.jatigroup.com/,Jati Group,22.48
Italy,17,2017,Personal & Household Goods,https://cbweed.com/,Cbweed*,"3,500,000"
Germany,72,2007,Construction,https://www.infratech-bau.de,Infratech Bau,"41,233,280"
Germany,65,2013,Ecommerce,https://www.campanda.de,Campanda,2.8
Estonia,140,1990,Transport,http://www.meptrans.ee/,MeP Trans,18.00
Portugal,14,2011,Transport,https://www.bluwalk.com/,Bluwalk,7.76
India,110,2014,Energy,https://www.smartjoules.co.in/,Smart Joules,2.21
Singapore,30,2017,Technology,https://www.shootsta.com/,Shootsta,2.11
Australia,102,2016,Technology,https://www.lexicon.com.au/,Lexicon Digital,9.30
Taiwan,Not found,2007,Technology,https://www.fine-mat.com/,FineMat,27.62
Taiwan,418,2007,Technology,https://www.egistec.com/,Egis Technology,237.93
Portugal,46,2015,Automobiles,http://www.catraport.pt/,Catraport,"7,294,549"
UK,15,2012,Technology,https://www.qmee.com,Qmee,"7,970,980"
Italy,40,2014,Transport,https://www.velotransport.it,Velotransport,1.8
Latvia,50,2013,Travel & Leisure,https://www.discovercars.com/,Discover Car Hire,6.45
Singapore,40,2015,Advertising,https://www.heroesofdigital.com/,Heroes of Digital,2.98
Australia,9,2015,Food & Beverage,https://www.perkii.com/,PERKii Probiotics,2.23
India,Not found,1994,Automobiles,https://www.mahindrafirstchoice.com/,Mahindra First Choice,50.97
Australia,52,2012,Advertising,https://megaphonemarketing.com.au/,Megaphone Marketing,2.59
Australia,183,2015,Food & Beverage,https://bestonglobalfoods.com.au/,Beston Global Food Company,76.59
France,106,2016,Support Services,https://www.ouihelp.fr/,OUIHELP,"3,686,617"
Germany,64,2012,Ecommerce,https://www.memorypc.de,Memory PC,"32,652,980"
Germany,14,2004,Support Services,https://www.soorce.de,Soorce,3.0
United Kingdom,40,2011,Ecommerce,https://www.missoma.com/,Missoma,13.59
Netherlands,135,2012,Advertising,https://www.theinsidersnet.com/,Grapevine (The Insiders),6.50
Japan,236,2014,Games industry,https://colyinc.com/,coly,59.30
Japan,30,2015,Industrial Goods,https://www.boco.co.jp/,BoCo,4.83
India,200,2007,Food & Beverage,http://aquagri.in/,Aquagri Processing,19.86
Malaysia,15,2012,Food & Beverage,http://www.trlasia.com/,TRL Asia,7.85
Australia,12,2011,Technology,https://www.autoblackbox.com.au/,Auto BlackBox,15.56
Denmark,67,2013,Fintech,https://www.inpay.com/,Inpay,"23,803,000"
Italy,10,2017,Industrial Goods,https://www.mgisrl.com/,M.G.I. Meccaniche Generali Irpine,"2,610,700"
Poland,110,2016,Technology,https://www.itds.pl,ITDS Poland,"6,015,702"
United Kingdom,7,2011,Financial Services,https://www.manolete-partners.com,Manolete Partners,12.5
